#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321ABEE3D
#Date Time: 2023-11-30 06:23:12.388
#Sample rate: 800Hz
#Samples: 16434
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-158.96625,0.0475597595214568,-0.000972419238711277
-158.965,0.0475597595214568,-0.000972419238711277
-158.96375,0.0475597595214568,-0.0006359147271907438
-158.9625,0.0475597595214568,-0.0002994102156702108
-158.96125,0.0475597595214568,-0.0002994102156702108
-158.96,0.0475597595214568,-0.0002994102156702108
-158.95875,0.0475597595214568,3.709429585032226e-05
-158.9575,0.0475597595214568,3.709429585032226e-05
-158.95625,0.0475597595214568,3.709429585032226e-05
-158.955,0.0475597595214568,3.709429585032226e-05
-158.95375,0.0475597595214568,-0.000299410215665314
-158.9525,0.0475597595214568,-0.0006359147271907438
-158.95125,0.0475597595214568,-0.0006359147271907438
-158.95,0.0475597595214568,-0.0006359147271956406
-158.94875,0.0475597595214568,-0.000972419238711277
-158.9475,0.0475597595214568,-0.000972419238711277
-158.94625,0.0475597595214568,-0.000972419238711277
-158.945,0.0475597595214568,-0.000972419238711277
-158.94375,0.0475597595214568,-0.0006359147271907438
-158.9425,0.0475597595214568,-0.0002994102156702108
-158.94125,0.0475597595214568,-0.0002994102156702108
-158.94,0.0475597595214568,-0.0002994102156702108
-158.93875,0.0475597595214568,3.709429585032226e-05
-158.9375,0.0475597595214568,3.709429585032226e-05
-158.93625,0.0475597595214568,3.709429585032226e-05
-158.935,0.0475597595214568,3.709429585032226e-05
-158.93375,0.0475597595214568,-0.0002994102156702108
-158.9325,0.0475597595214568,-0.0002994102156702108
-158.93125,0.0475597595214568,-0.0006359147271907438
-158.93,0.0475597595214568,-0.0006359147271907438
-158.92875,0.0475597595214568,-0.000972419238711277
-158.9275,0.0475597595214568,-0.0006359147271907438
-158.92625,0.0475597595214568,-0.0006359147271907438
-158.925,0.0475597595214568,-0.0009724192387063802
-158.92375,0.0475597595214568,-0.0006359147271956406
-158.9225,0.0475597595214568,-0.0002994102156751076
-158.92125,0.0475597595214568,-0.0002994102156702108
-158.92,0.0475597595214568,-0.000299410215665314
-158.91875,0.0475597595214568,3.709429585032226e-05
-158.9175,0.0475597595214568,3.709429585032226e-05
-158.91625,0.0475597595214568,3.709429585032226e-05
-158.915,0.0475597595214568,3.709429585032226e-05
-158.91375,0.0475597595214568,-0.0002994102156702108
-158.9125,0.0475597595214568,-0.0006359147271907438
-158.91125,0.0475597595214568,-0.0006359147271907438
-158.91,0.0475597595214568,-0.0006359147271907438
-158.90875,0.0475597595214568,-0.000972419238711277
-158.9075,0.0475597595214568,-0.000972419238711277
-158.90625,0.0475597595214568,-0.000972419238711277
-158.905,0.0475597595214568,-0.000972419238711277
-158.90375,0.0475597595214568,-0.0006359147271907438
-158.9025,0.0475597595214568,-0.0002994102156702108
-158.90125,0.0475597595214568,-0.0002994102156702108
-158.9,0.0475597595214568,-0.0002994102156702108
-158.89875,0.0475597595214568,3.709429585032226e-05
-158.8975,0.0475597595214568,3.709429585032226e-05
-158.89625,0.0475597595214568,3.709429585032226e-05
-158.895,0.0475597595214568,3.709429585032226e-05
-158.89375,0.0475597595214568,-0.000299410215665314
-158.8925,0.0475597595214568,-0.000635914727185847
-158.89125,0.0475597595214568,-0.0006359147271907438
-158.89,0.0475597595214568,-0.0006359147271956406
-158.88875,0.0475597595214568,-0.0009724192387063802
-158.8875,0.0475597595214568,-0.0006359147271907438
-158.88625,0.0475597595214568,-0.0006359147271956406
-158.885,0.0475597595214568,-0.000972419238711277
-158.88375,0.0475597595214568,-0.0006359147271907438
-158.8825,0.0475597595214568,-0.0006359147271907438
-158.88125,0.0475597595214568,-0.0002994102156702108
-158.88,0.0475597595214568,-0.0002994102156702108
-158.87875,0.0475597595214568,-0.0002994102156702108
-158.8775,0.0475597595214568,3.709429585032226e-05
-158.87625,0.0475597595214568,3.709429585032226e-05
-158.875,0.0475597595214568,3.709429585032226e-05
-158.87375,0.0475597595214568,-0.0002994102156702108
-158.8725,0.0475597595214568,-0.0006359147271907438
-158.87125,0.0475597595214568,-0.0006359147271907438
-158.87,0.0475597595214568,-0.0006359147271907438
-158.86875,0.0475597595214568,-0.000972419238711277
-158.8675,0.0475597595214568,-0.0006359147271907438
-158.86625,0.0475597595214568,-0.000972419238711277
-158.865,0.0475597595214568,-0.000972419238711277
-158.86375,0.0475597595214568,-0.0006359147271956406
-158.8625,0.0475597595214568,-0.0006359147271907438
-158.86125,0.0475597595214568,-0.0002994102156751076
-158.86,0.0475597595214568,-0.0002994102156702108
-158.85875,0.0475597595214568,3.709429585032226e-05
-158.8575,0.0475597595214568,3.709429585032226e-05
-158.85625,0.0475597595214568,3.709429585032226e-05
-158.855,0.0475597595214568,3.709429584542548e-05
-158.85375,0.0475597595214568,-0.0002994102156702108
-158.8525,0.0475597595214568,-0.0002994102156702108
-158.85125,0.0475597595214568,-0.0006359147271907438
-158.85,0.0475597595214568,-0.0006359147271907438
-158.84875,0.0475597595214568,-0.000972419238711277
-158.8475,0.0475597595214568,-0.0006359147271907438
-158.84625,0.0475597595214568,-0.0006359147271907438
-158.845,0.0475597595214568,-0.000972419238711277
-158.84375,0.0475597595214568,-0.0006359147271907438
-158.8425,0.0475597595214568,-0.0006359147271907438
-158.84125,0.0475597595214568,-0.0002994102156702108
-158.84,0.0475597595214568,-0.0002994102156702108
-158.83875,0.0475597595214568,-0.0002994102156702108
-158.8375,0.0475597595214568,3.709429585032226e-05
-158.83625,0.0475597595214568,3.709429585032226e-05
-158.835,0.0475597595214568,3.709429585032226e-05
-158.83375,0.0475597595214568,-0.0002994102156702108
-158.8325,0.0475597595214568,-0.000635914727185847
-158.83125,0.0475597595214568,-0.0006359147271907438
-158.83,0.0475597595214568,-0.0006359147271907438
-158.82875,0.0475597595214568,-0.0009724192387063802
-158.8275,0.0475597595214568,-0.0006359147271956406
-158.82625,0.0475597595214568,-0.000972419238711277
-158.825,0.0475597595214568,-0.0009724192387063802
-158.82375,0.0475597595214568,-0.0006359147271907438
-158.8225,0.0475597595214568,-0.0006359147271907438
-158.82125,0.0475597595214568,-0.0002994102156702108
